time_ns,positive,false_positive,negative,false_negative,actual_prng,actual_seed,expected_prng,expected_seed,check_manually
5072718900,false,false,true,false,null,null,CHA_CHA_8,1647593747,false
302449800,true,false,false,false,JAVA_RANDOM,1646817437,JAVA_RANDOM,1646817437,false
204504599,true,false,false,false,XOSHIRO256STARSTAR,1485,XOSHIRO256STARSTAR,1485,false
5067335000,false,false,true,false,null,null,GLIBCLCG,1647623908,false
5083370300,false,false,true,false,null,null,CHA_CHA_8,1647701324,false
240834500,true,false,false,false,XOSHIRO256STARSTAR,1646712810,XOSHIRO256STARSTAR,1646712810,false
209550200,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646854070,MERSENNE_TWISTER_PYTHON,1646854070,false
5084506801,false,false,true,false,null,null,CHA_CHA_20,1647585194,false
5072907199,false,false,true,false,null,null,CHA_CHA_12,1647688579,false
5076636700,false,false,true,false,null,null,CHA_CHA_8,1647567575,false
5097478100,false,false,true,false,null,null,GOLANGLCG,1647643297,false
5067912900,false,false,true,false,null,null,CHA_CHA_12,1647571103,false
5072522300,false,false,true,false,null,null,GLIBCLCG,1647720243,false
241745501,true,false,false,false,PCG32,1646855697,PCG32,1646855697,false
205666199,true,false,false,false,XOSHIRO256STARSTAR,13474,XOSHIRO256STARSTAR,13474,false
205469401,true,false,false,false,PCG32,1646826645,PCG32,1646826645,false
304572700,true,false,false,false,JAVA_RANDOM,1646801283,JAVA_RANDOM,1646801283,false
5076914300,false,false,true,false,null,null,GLIBCLCG,1647605241,false
5078620599,false,false,true,false,null,null,CHA_CHA_20,1647571938,false
5079787400,false,false,true,false,null,null,CHA_CHA_12,1647626813,false
212732200,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646713709,MERSENNE_TWISTER_PYTHON,1646713709,false
5080523700,false,false,true,false,null,null,GLIBCLCG,23527,false
5079243100,false,false,true,false,null,null,CHA_CHA_20,4803,false
5106978599,false,false,true,false,null,null,CHA_CHA_8,1647651616,false
251004300,true,false,false,false,JAVA_RANDOM,1646868714,JAVA_RANDOM,1646868714,false
5087751800,false,false,true,false,null,null,CHA_CHA_8,1647699519,false
5095390000,false,false,true,false,null,null,CHA_CHA_20,1647598235,false
5067235901,false,false,true,false,null,null,KNUTH,1647731289,false
5063164000,false,false,true,false,null,null,KNUTH,1647691037,false
5109105199,false,false,true,false,null,null,CHA_CHA_20,1647726199,false
204561500,true,false,false,false,XORSHIFT128PLUS,1646724828,XORSHIFT128PLUS,1646724828,false
315635799,true,false,false,false,JAVA_RANDOM,1646771828,JAVA_RANDOM,1646771828,false
305354300,true,false,false,false,JAVA_RANDOM,1646721823,JAVA_RANDOM,1646721823,false
209214300,true,false,false,false,XORSHIFT128PLUS,1646823402,XORSHIFT128PLUS,1646823402,false
215141500,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646750946,MERSENNE_TWISTER_PYTHON,1646750946,false
214278300,true,false,false,false,PCG32,1646763254,PCG32,1646763254,false
2412922500,true,false,false,false,XOSHIRO128STARSTAR,7073047564341215232,XOSHIRO128STARSTAR,1646822217,false
2467410999,true,false,false,false,XOSHIRO128STARSTAR,7072935882306617344,XOSHIRO128STARSTAR,1646796214,false
5224936500,false,false,true,false,null,null,KNUTH,1647616264,false
206934300,true,false,false,false,XORSHIFT128PLUS,1646864592,XORSHIFT128PLUS,1646864592,false
3660979101,false,true,false,false,XOSHIRO128STARSTAR,99390303791225165179588651788106070395,XOSHIRO128STARSTAR,1646824126,true
209576200,true,false,false,false,XOSHIRO256STARSTAR,1646848812,XOSHIRO256STARSTAR,1646848812,false
5099147200,false,false,true,false,null,null,GLIBCLCG,1647667787,false
215398501,true,false,false,false,PCG32,1646725949,PCG32,1646725949,false
2420196400,true,false,false,false,XOSHIRO128STARSTAR,7072842952099233792,XOSHIRO128STARSTAR,1646774577,false
5074882300,false,false,true,false,null,null,GLIBCLCG,1647586363,false
5081220000,false,false,true,false,null,null,CHA_CHA_20,20696,false
5061832500,false,false,true,false,null,null,CHA_CHA_8,10846,false
344903700,true,false,false,false,JAVA_RANDOM,1646710885,JAVA_RANDOM,1646710885,false
5066646301,false,false,true,false,null,null,CHA_CHA_12,1647722325,false
217755001,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646765349,MERSENNE_TWISTER_PYTHON,1646765349,false
5073684100,false,false,true,false,null,null,GLIBCLCG,1647691357,false
208202700,true,false,false,false,XORSHIFT128PLUS,1646747185,XORSHIFT128PLUS,1646747185,false
2516796701,true,false,false,false,XOSHIRO128STARSTAR,7072924796996026368,XOSHIRO128STARSTAR,1646793633,false
5067509100,false,false,true,false,null,null,CHA_CHA_12,1647696908,false
5078256699,false,false,true,false,null,null,GLIBCLCG,1647618749,false
5087951101,false,false,true,false,null,null,GLIBCLCG,1647690017,false
2420463900,true,false,false,false,XOSHIRO128STARSTAR,7073225470476550144,XOSHIRO128STARSTAR,1646863639,false
270048101,true,false,false,false,PCG32,1646723529,PCG32,1646723529,false
5074930901,false,false,true,false,null,null,GOLANGLCG,1647570492,false
5065941500,false,false,true,false,null,null,CHA_CHA_20,1647676280,false
5073893201,false,false,true,false,null,null,CHA_CHA_12,1647720799,false
200836600,true,false,false,false,JAVA_RANDOM,1646831471,JAVA_RANDOM,1646831471,false
5068675301,false,false,true,false,null,null,CHA_CHA_20,30177,false
5079509199,false,false,true,false,null,null,GLIBCLCG,1647669752,false
305707300,true,false,false,false,JAVA_RANDOM,8336,JAVA_RANDOM,8336,false
5112267400,false,false,true,false,null,null,CHA_CHA_20,1647587346,false
248190200,true,false,false,false,PCG32,16555,PCG32,16555,false
5094282499,false,false,true,false,null,null,KNUTH,1647615417,false
5074761201,false,false,true,false,null,null,CHA_CHA_20,1647695584,false
214240200,true,false,false,false,MERSENNE_TWISTER_PYTHON,16175,MERSENNE_TWISTER_PYTHON,16175,false
209609900,true,false,false,false,PCG32,1646713495,PCG32,1646713495,false
216850199,true,false,false,false,XORSHIFT128PLUS,1646832225,XORSHIFT128PLUS,1646832225,false
205669000,true,false,false,false,MERSENNE_TWISTER_PYTHON,28826,MERSENNE_TWISTER_PYTHON,28826,false
5072005800,false,false,true,false,null,null,KNUTH,16016,false
213148301,true,false,false,false,XOSHIRO256STARSTAR,1646750897,XOSHIRO256STARSTAR,1646750897,false
5058058000,false,false,true,false,null,null,GOLANGLCG,1647651897,false
216467100,true,false,false,false,PCG32,1646714708,PCG32,1646714708,false
2505041299,true,false,false,false,XOSHIRO128STARSTAR,7073222584258527232,XOSHIRO128STARSTAR,1646862967,false
2499282999,true,false,false,false,XOSHIRO128STARSTAR,7072839559075069952,XOSHIRO128STARSTAR,1646773787,false
5091660501,false,false,true,false,null,null,CHA_CHA_12,1647614283,false
5199342799,false,false,true,false,null,null,KNUTH,1647602392,false
213007200,true,false,false,false,XOSHIRO256STARSTAR,21940,XOSHIRO256STARSTAR,21940,false
5078795300,false,false,true,false,null,null,GOLANGLCG,17540,false
5079154000,false,false,true,false,null,null,CHA_CHA_20,1647616173,false
5071460701,false,false,true,false,null,null,GLIBCLCG,7526,false
5078338800,false,false,true,false,null,null,CHA_CHA_8,1647573461,false
5284271700,false,false,true,false,null,null,GOLANGLCG,16069,false
5098395800,false,false,true,false,null,null,KNUTH,1647566129,false
5062884399,false,false,true,false,null,null,GLIBCLCG,9791,false
5148788800,false,false,true,false,null,null,GLIBCLCG,1647734358,false
202316500,true,false,false,false,PCG32,1646840800,PCG32,1646840800,false
211306801,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646848954,MERSENNE_TWISTER_PYTHON,1646848954,false
5097824001,false,false,true,false,null,null,GOLANGLCG,1647649011,false
5084248599,false,false,true,false,null,null,KNUTH,1647726537,false
5087390000,false,false,true,false,null,null,CHA_CHA_8,1647676258,false
5100417800,false,false,true,false,null,null,CHA_CHA_8,1647705656,false
5069520400,false,false,true,false,null,null,GLIBCLCG,1647568545,false
316357000,true,false,false,false,JAVA_RANDOM,1646777224,JAVA_RANDOM,1646777224,false
205165299,true,false,false,false,PCG32,1646742725,PCG32,1646742725,false
5079212900,false,false,true,false,null,null,CHA_CHA_20,31351,false
5092203500,false,false,true,false,null,null,CHA_CHA_12,1647568275,false
5077060600,false,false,true,false,null,null,CHA_CHA_8,1647627357,false
5121530300,false,false,true,false,null,null,CHA_CHA_20,1647627815,false
5132473100,false,false,true,false,null,null,CHA_CHA_8,20347,false
237124901,true,false,false,false,XORSHIFT128PLUS,26618,XORSHIFT128PLUS,26618,false
217828800,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646833378,MERSENNE_TWISTER_PYTHON,1646833378,false
5112127000,false,false,true,false,null,null,CHA_CHA_12,1647653950,false
204423400,true,false,false,false,XOSHIRO256STARSTAR,1646825795,XOSHIRO256STARSTAR,1646825795,false
305939900,true,false,false,false,JAVA_RANDOM,1646769103,JAVA_RANDOM,1646769103,false
227629900,true,false,false,false,XORSHIFT128PLUS,1646748998,XORSHIFT128PLUS,1646748998,false
306612400,true,false,false,false,JAVA_RANDOM,1646862188,JAVA_RANDOM,1646862188,false
215512299,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646799313,MERSENNE_TWISTER_PYTHON,1646799313,false
254687700,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646869143,MERSENNE_TWISTER_PYTHON,1646869143,false
207776800,true,false,false,false,PCG32,1646778749,PCG32,1646778749,false
205613400,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646724004,MERSENNE_TWISTER_PYTHON,1646724004,false
5087932700,false,false,true,false,null,null,GLIBCLCG,1647619002,false
5078263100,false,false,true,false,null,null,CHA_CHA_8,1647688216,false
5089662901,false,false,true,false,null,null,KNUTH,1647710768,false
5107950700,false,false,true,false,null,null,CHA_CHA_12,1647713609,false
2460199099,true,false,false,false,XOSHIRO128STARSTAR,7072561348273504256,XOSHIRO128STARSTAR,1646709011,false
2321682700,true,false,false,false,XOSHIRO128STARSTAR,54816667598848,XOSHIRO128STARSTAR,12763,false
5078787300,false,false,true,false,null,null,GOLANGLCG,3864,false
304690999,true,false,false,false,JAVA_RANDOM,1646749759,JAVA_RANDOM,1646749759,false
5072458700,false,false,true,false,null,null,CHA_CHA_12,1647627359,false
5059499899,false,false,true,false,null,null,CHA_CHA_20,1647685343,false
209880200,true,false,false,false,XOSHIRO256STARSTAR,1646865465,XOSHIRO256STARSTAR,1646865465,false
5093325501,false,false,true,false,null,null,CHA_CHA_20,1647609913,false
206698600,true,false,false,false,PCG32,1646818528,PCG32,1646818528,false
5086316300,false,false,true,false,null,null,GLIBCLCG,1647565779,false
5106654201,false,false,true,false,null,null,CHA_CHA_12,1647614985,false
211858400,true,false,false,false,XOSHIRO256STARSTAR,1646721998,XOSHIRO256STARSTAR,1646721998,false
5069782200,false,false,true,false,null,null,CHA_CHA_12,18102,false
5101375499,false,false,true,false,null,null,CHA_CHA_12,1647578695,false
321958401,true,false,false,false,JAVA_RANDOM,1646822774,JAVA_RANDOM,1646822774,false
204985300,true,false,false,false,XORSHIFT128PLUS,1646835412,XORSHIFT128PLUS,1646835412,false
5094579000,false,false,true,false,null,null,CHA_CHA_8,1647668870,false
5099621201,false,false,true,false,null,null,CHA_CHA_20,1647726037,false
213849099,true,false,false,false,XOSHIRO256STARSTAR,1646745362,XOSHIRO256STARSTAR,1646745362,false
213945199,true,false,false,false,PCG32,1646859941,PCG32,1646859941,false
5065203500,false,false,true,false,null,null,GLIBCLCG,1647692126,false
372384700,true,false,false,false,JAVA_RANDOM,15871,JAVA_RANDOM,15871,false
2379547800,true,false,false,false,XOSHIRO128STARSTAR,7073011542450503680,XOSHIRO128STARSTAR,1646813830,false
5074521300,false,false,true,false,null,null,CHA_CHA_20,1647650916,false
2652556000,true,false,false,false,XOSHIRO128STARSTAR,7072833967027650560,XOSHIRO128STARSTAR,1646772485,false
5081747899,false,false,true,false,null,null,CHA_CHA_12,1647679716,false
275403899,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646863730,MERSENNE_TWISTER_PYTHON,1646863730,false
5062553401,false,false,true,false,null,null,CHA_CHA_20,1647720043,false
5082891800,false,false,true,false,null,null,GLIBCLCG,304,false
5118719200,false,false,true,false,null,null,CHA_CHA_12,1647623732,false
254480700,true,false,false,false,PCG32,1646828738,PCG32,1646828738,false
209183500,true,false,false,false,XORSHIFT128PLUS,1646705095,XORSHIFT128PLUS,1646705095,false
5090966199,false,false,true,false,null,null,CHA_CHA_12,1647682213,false
212088799,true,false,false,false,XOSHIRO256STARSTAR,1646849175,XOSHIRO256STARSTAR,1646849175,false
222222999,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646730519,MERSENNE_TWISTER_PYTHON,1646730519,false
5112636701,false,false,true,false,null,null,GOLANGLCG,1647574670,false
211346899,true,false,false,false,PCG32,5219,PCG32,5219,false
212181999,true,false,false,false,XORSHIFT128PLUS,1646769167,XORSHIFT128PLUS,1646769167,false
5088278500,false,false,true,false,null,null,GLIBCLCG,1647579041,false
214295600,true,false,false,false,XORSHIFT128PLUS,1646748406,XORSHIFT128PLUS,1646748406,false
222513100,true,false,false,false,PCG32,1646749824,PCG32,1646749824,false
208825700,true,false,false,false,XOSHIRO256STARSTAR,1646724904,XOSHIRO256STARSTAR,1646724904,false
230752600,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646746262,MERSENNE_TWISTER_PYTHON,1646746262,false
5107844000,false,false,true,false,null,null,KNUTH,1647655821,false
207597900,true,false,false,false,PCG32,1646866639,PCG32,1646866639,false
205775101,true,false,false,false,XOSHIRO256STARSTAR,1646818141,XOSHIRO256STARSTAR,1646818141,false
5075493299,false,false,true,false,null,null,CHA_CHA_12,1647620648,false
5079996301,false,false,true,false,null,null,CHA_CHA_20,1647573092,false
253916499,true,false,false,false,XOSHIRO256STARSTAR,1646865618,XOSHIRO256STARSTAR,1646865618,false
210650601,true,false,false,false,XOSHIRO256STARSTAR,1646727437,XOSHIRO256STARSTAR,1646727437,false
209716700,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646809493,MERSENNE_TWISTER_PYTHON,1646809493,false
2266028300,true,false,false,false,XOSHIRO128STARSTAR,7072673391085355008,XOSHIRO128STARSTAR,1646735098,false
5082672400,false,false,true,false,null,null,GLIBCLCG,1647717205,false
212912499,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646828372,MERSENNE_TWISTER_PYTHON,1646828372,false
5067184500,false,false,true,false,null,null,GOLANGLCG,1647684094,false
5089244700,false,false,true,false,null,null,GOLANGLCG,1647673720,false
304970499,true,false,false,false,JAVA_RANDOM,1646702689,JAVA_RANDOM,1646702689,false
207307200,true,false,false,false,PCG32,1646786614,PCG32,1646786614,false
215555099,true,false,false,false,XOSHIRO256STARSTAR,1646773780,XOSHIRO256STARSTAR,1646773780,false
5082757101,false,false,true,false,null,null,KNUTH,1647651050,false
5081929900,false,false,true,false,null,null,CHA_CHA_8,1647704454,false
204831400,true,false,false,false,PCG32,1646825479,PCG32,1646825479,false
5099107700,false,false,true,false,null,null,GLIBCLCG,18971,false
5108323799,false,false,true,false,null,null,CHA_CHA_8,6239,false
2392524500,true,false,false,false,XOSHIRO128STARSTAR,7072765586853330944,XOSHIRO128STARSTAR,1646756564,false
5087213100,false,false,true,false,null,null,GOLANGLCG,1647632691,false
5078526200,false,false,true,false,null,null,GLIBCLCG,1647727536,false
214107800,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646820268,MERSENNE_TWISTER_PYTHON,1646820268,false
5076823700,false,false,true,false,null,null,CHA_CHA_12,20510,false
5076118900,false,false,true,false,null,null,CHA_CHA_20,1647633770,false
2416990200,true,false,false,false,XOSHIRO128STARSTAR,7073185226632986624,XOSHIRO128STARSTAR,1646854269,false
404636800,true,false,false,false,JAVA_RANDOM,1646729867,JAVA_RANDOM,1646729867,false
5087634500,false,false,true,false,null,null,GOLANGLCG,1647630554,false
207491300,true,false,false,false,PCG32,1646720883,PCG32,1646720883,false
315843500,true,false,false,false,JAVA_RANDOM,3453,JAVA_RANDOM,3453,false
219106300,true,false,false,false,JAVA_RANDOM,1646720063,JAVA_RANDOM,1646720063,false
5076032400,false,false,true,false,null,null,GLIBCLCG,1647615285,false
209692700,true,false,false,false,XOSHIRO256STARSTAR,1646758110,XOSHIRO256STARSTAR,1646758110,false
205702400,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646742367,MERSENNE_TWISTER_PYTHON,1646742367,false
5148998600,false,false,true,false,null,null,GLIBCLCG,1647585951,false
5070292500,false,false,true,false,null,null,CHA_CHA_12,3480,false
206728400,true,false,false,false,XORSHIFT128PLUS,1646735017,XORSHIFT128PLUS,1646735017,false
5061648400,false,false,true,false,null,null,CHA_CHA_20,1647617722,false
5084251600,false,false,true,false,null,null,GOLANGLCG,1647712382,false
238468800,true,false,false,false,XOSHIRO256STARSTAR,1646832672,XOSHIRO256STARSTAR,1646832672,false
207649000,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646700888,MERSENNE_TWISTER_PYTHON,1646700888,false
5072518600,false,false,true,false,null,null,CHA_CHA_8,1647593771,false
5069431600,false,false,true,false,null,null,CHA_CHA_20,1647574327,false
5068192100,false,false,true,false,null,null,CHA_CHA_8,1647588103,false
206060300,true,false,false,false,PCG32,1646718004,PCG32,1646718004,false
5103991200,false,false,true,false,null,null,CHA_CHA_12,1647641194,false
5071944300,false,false,true,false,null,null,CHA_CHA_20,1647629244,false
204381700,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646723064,MERSENNE_TWISTER_PYTHON,1646723064,false
227765600,true,false,false,false,XORSHIFT128PLUS,1646819227,XORSHIFT128PLUS,1646819227,false
5080308100,false,false,true,false,null,null,GLIBCLCG,1647622155,false
5135636000,false,false,true,false,null,null,CHA_CHA_8,12375,false
203707000,true,false,false,false,MERSENNE_TWISTER_PYTHON,27973,MERSENNE_TWISTER_PYTHON,27973,false
214866600,true,false,false,false,XORSHIFT128PLUS,4806,XORSHIFT128PLUS,4806,false
318511800,false,false,false,false,null,null,XOSHIRO256STARSTAR,1646796752,true
205650600,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646844028,MERSENNE_TWISTER_PYTHON,1646844028,false
311587200,true,false,false,false,JAVA_RANDOM,1646811274,JAVA_RANDOM,1646811274,false
5077707800,false,false,true,false,null,null,CHA_CHA_20,1647733338,false
5089115600,false,false,true,false,null,null,CHA_CHA_12,1647715908,false
5068204200,false,false,true,false,null,null,CHA_CHA_8,20194,false
314119300,true,false,false,false,JAVA_RANDOM,1646757598,JAVA_RANDOM,1646757598,false
304293000,true,false,false,false,JAVA_RANDOM,1646839964,JAVA_RANDOM,1646839964,false
218588700,true,false,false,false,PCG32,1646821632,PCG32,1646821632,false
5102437600,false,false,true,false,null,null,CHA_CHA_12,1647624787,false
201094300,true,false,false,false,PCG32,1646784538,PCG32,1646784538,false
303202400,true,false,false,false,JAVA_RANDOM,8899,JAVA_RANDOM,8899,false
2359616200,true,false,false,false,XOSHIRO128STARSTAR,7073042775452680192,XOSHIRO128STARSTAR,1646821102,false
5100531300,false,false,true,false,null,null,GOLANGLCG,1647646666,false
5110245400,false,false,true,false,null,null,GLIBCLCG,1647660511,false
5096435400,false,false,true,false,null,null,GOLANGLCG,1647583922,false
222082200,true,false,false,false,XOSHIRO256STARSTAR,1646702983,XOSHIRO256STARSTAR,1646702983,false
5089229300,false,false,true,false,null,null,CHA_CHA_8,1647727054,false
206242500,true,false,false,false,XORSHIFT128PLUS,1646729407,XORSHIFT128PLUS,1646729407,false
5086165400,false,false,true,false,null,null,CHA_CHA_12,1647681417,false
5128501500,false,false,true,false,null,null,CHA_CHA_12,1647574113,false
340385900,true,false,false,false,JAVA_RANDOM,1646825853,JAVA_RANDOM,1646825853,false
332791900,true,false,false,false,PCG32,1646701753,PCG32,1646701753,false
5069376300,false,false,true,false,null,null,CHA_CHA_12,1647619371,false
5058331300,false,false,true,false,null,null,GLIBCLCG,1647732939,false
208059000,true,false,false,false,PCG32,1646712735,PCG32,1646712735,false
5085584800,false,false,true,false,null,null,CHA_CHA_12,1647692364,false
487810100,true,false,false,false,XORSHIFT128PLUS,1646818160,XORSHIFT128PLUS,1646818160,false
2328294900,true,false,false,false,XOSHIRO128STARSTAR,7072992545810153472,XOSHIRO128STARSTAR,1646809407,false
213564200,true,false,false,false,XORSHIFT128PLUS,1646752203,XORSHIFT128PLUS,1646752203,false
5115820600,false,false,true,false,null,null,KNUTH,27642,false
208859500,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646828361,MERSENNE_TWISTER_PYTHON,1646828361,false
5097791800,false,false,true,false,null,null,GOLANGLCG,9937,false
5105749800,false,false,true,false,null,null,CHA_CHA_12,1647696688,false
249290100,true,false,false,false,XOSHIRO256STARSTAR,18406,XOSHIRO256STARSTAR,18406,false
2359489200,true,false,false,false,XOSHIRO128STARSTAR,7072621486405582848,XOSHIRO128STARSTAR,1646723013,false
2525243700,true,false,false,false,XOSHIRO128STARSTAR,7072538254234353664,XOSHIRO128STARSTAR,1646703634,false
5139917800,false,false,true,false,null,null,KNUTH,1647691905,false
212162500,true,false,false,false,XOSHIRO256STARSTAR,1646718076,XOSHIRO256STARSTAR,1646718076,false
5071037500,false,false,true,false,null,null,GOLANGLCG,1647629874,false
5078466500,false,false,true,false,null,null,CHA_CHA_20,1647686853,false
5061004100,false,false,true,false,null,null,CHA_CHA_8,1647571479,false
5097301100,false,false,true,false,null,null,KNUTH,1647610162,false
5123880600,false,false,true,false,null,null,CHA_CHA_20,1647717784,false
5062602100,false,false,true,false,null,null,CHA_CHA_8,1647635384,false
5129706400,false,false,true,false,null,null,KNUTH,1647595705,false
5119163500,false,false,true,false,null,null,GLIBCLCG,1647570963,false
2373107000,true,false,false,false,XOSHIRO128STARSTAR,12150462480384,XOSHIRO128STARSTAR,2829,false
328126400,true,false,false,false,JAVA_RANDOM,30761,JAVA_RANDOM,30761,false
5085453500,false,false,true,false,null,null,CHA_CHA_12,1647573731,false
199880100,true,false,false,false,PCG32,30361,PCG32,30361,false
286713100,true,false,false,false,XOSHIRO256STARSTAR,1646784560,XOSHIRO256STARSTAR,1646784560,false
207365300,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646759351,MERSENNE_TWISTER_PYTHON,1646759351,false
5071529900,false,false,true,false,null,null,CHA_CHA_8,23171,false
706762700,false,true,false,false,XOSHIRO128STARSTAR,152268726485892178456547882793658591427,XOSHIRO128STARSTAR,1646761287,true
233322600,true,false,false,false,MERSENNE_TWISTER_PYTHON,18499,MERSENNE_TWISTER_PYTHON,18499,false
200627400,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646793710,MERSENNE_TWISTER_PYTHON,1646793710,false
2434301700,true,false,false,false,XOSHIRO128STARSTAR,7072552663849631744,XOSHIRO128STARSTAR,1646706989,false
5107567800,false,false,true,false,null,null,CHA_CHA_20,1647626375,false
5108334700,false,false,true,false,null,null,CHA_CHA_8,1647691160,false
5103690400,false,false,true,false,null,null,CHA_CHA_8,1647610095,false
212332300,true,false,false,false,XORSHIFT128PLUS,1646759681,XORSHIFT128PLUS,1646759681,false
5091028000,false,false,true,false,null,null,CHA_CHA_12,1647598721,false
238370300,true,false,false,false,PCG32,1646826455,PCG32,1646826455,false
207538300,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646849896,MERSENNE_TWISTER_PYTHON,1646849896,false
2437822500,true,false,false,false,XOSHIRO128STARSTAR,7072592546915942400,XOSHIRO128STARSTAR,1646716275,false
5068220100,false,false,true,false,null,null,KNUTH,9795,false
242742200,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646763445,MERSENNE_TWISTER_PYTHON,1646763445,false
5070442400,false,false,true,false,null,null,GOLANGLCG,1647649565,false
299490200,true,false,false,false,JAVA_RANDOM,1646818338,JAVA_RANDOM,1646818338,false
5058566400,false,false,true,false,null,null,KNUTH,1647721227,false
5108997200,false,false,true,false,null,null,KNUTH,1673,false
5087304000,false,false,true,false,null,null,CHA_CHA_8,1647564379,false
206724600,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646734620,MERSENNE_TWISTER_PYTHON,1646734620,false
5117461100,false,false,true,false,null,null,CHA_CHA_12,1647627088,false
219329100,true,false,false,false,XORSHIFT128PLUS,1646813415,XORSHIFT128PLUS,1646813415,false
5060050800,false,false,true,false,null,null,GLIBCLCG,1647613897,false
5143102100,false,false,true,false,null,null,CHA_CHA_8,1647716035,false
5067324500,false,false,true,false,null,null,GOLANGLCG,32079,false
213390000,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646856321,MERSENNE_TWISTER_PYTHON,1646856321,false
5155819900,false,false,true,false,null,null,GOLANGLCG,1647619337,false
5073170600,false,false,true,false,null,null,KNUTH,1647630226,false
210177200,true,false,false,false,PCG32,1646727443,PCG32,1646727443,false
2504372400,true,false,false,false,XOSHIRO128STARSTAR,7073179299578118144,XOSHIRO128STARSTAR,1646852889,false
215811900,true,false,false,false,XOSHIRO256STARSTAR,1646769038,XOSHIRO256STARSTAR,1646769038,false
5089046600,false,false,true,false,null,null,CHA_CHA_8,1647624448,false
5153564000,false,false,true,false,null,null,CHA_CHA_20,14212,false
5105492000,false,false,true,false,null,null,GLIBCLCG,1647731125,false
216932600,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646723332,MERSENNE_TWISTER_PYTHON,1646723332,false
208321300,true,false,false,false,XOSHIRO256STARSTAR,1646777092,XOSHIRO256STARSTAR,1646777092,false
205838000,true,false,false,false,MERSENNE_TWISTER_PYTHON,18085,MERSENNE_TWISTER_PYTHON,18085,false
5067788000,false,false,true,false,null,null,CHA_CHA_20,1647614880,false
5106659100,false,false,true,false,null,null,GLIBCLCG,24005,false
212145400,true,false,false,false,XOSHIRO256STARSTAR,1646777441,XOSHIRO256STARSTAR,1646777441,false
204197900,true,false,false,false,XOSHIRO256STARSTAR,1646701371,XOSHIRO256STARSTAR,1646701371,false
200341500,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646858516,MERSENNE_TWISTER_PYTHON,1646858516,false
230317500,true,false,false,false,MERSENNE_TWISTER_PYTHON,19694,MERSENNE_TWISTER_PYTHON,19694,false
5158829500,false,false,true,false,null,null,GOLANGLCG,25547,false
5065880100,false,false,true,false,null,null,GOLANGLCG,1647695375,false
2419299200,true,false,false,false,XOSHIRO128STARSTAR,7073155818991910912,XOSHIRO128STARSTAR,1646847422,false
212795000,true,false,false,false,XORSHIFT128PLUS,1646751724,XORSHIFT128PLUS,1646751724,false
210733600,true,false,false,false,XOSHIRO256STARSTAR,1646743979,XOSHIRO256STARSTAR,1646743979,false
5126347800,false,false,true,false,null,null,CHA_CHA_12,1647633795,false
5105937600,false,false,true,false,null,null,GOLANGLCG,1647684359,false
5108883800,false,false,true,false,null,null,CHA_CHA_20,1647593162,false
213743000,true,false,false,false,XOSHIRO256STARSTAR,4834,XOSHIRO256STARSTAR,4834,false
5068417400,false,false,true,false,null,null,GOLANGLCG,15600,false
5063921200,false,false,true,false,null,null,CHA_CHA_12,1647588564,false
210316400,true,false,false,false,XORSHIFT128PLUS,1646803632,XORSHIFT128PLUS,1646803632,false
5072624700,false,false,true,false,null,null,GOLANGLCG,1647577767,false
239444500,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646846617,MERSENNE_TWISTER_PYTHON,1646846617,false
202042600,true,false,false,false,XOSHIRO256STARSTAR,1646787375,XOSHIRO256STARSTAR,1646787375,false
5059421000,false,false,true,false,null,null,CHA_CHA_12,1647679800,false
448891600,true,false,false,false,XORSHIFT128PLUS,1646789189,XORSHIFT128PLUS,1646789189,false
205199400,true,false,false,false,MERSENNE_TWISTER_PYTHON,1646803026,MERSENNE_TWISTER_PYTHON,1646803026,false
5127902900,false,false,true,false,null,null,GLIBCLCG,1647721831,false
